"id","Asset","realizedPL","date_closed","date_open","initialUnits","financing","dividendAdjustment","account_var","already_in_db","Net_Profit"
"18615","GBP_JPY",-4.009,2025-10-13 18:30:20,2025-10-13 17:03:07,-791,0,0,3,NA,-4.009
"18619","NZD_USD",9.1371,2025-10-14 18:13:51,2025-10-13 17:03:09,-1368,0.0213,0,3,NA,9.1584
"18623","USD_CAD",-4.0004,2025-10-14 01:12:15,2025-10-13 17:03:11,-1347,0,0,3,NA,-4.0004
"18627","USD_JPY",-4.0072,2025-10-13 18:09:42,2025-10-13 17:03:12,-1198,0,0,3,NA,-4.0072
"18631","AU200_AUD",1.8,2025-10-14 18:13:44,2025-10-13 18:02:56,-0.1,0.0267,0,3,NA,1.8267
"18635","AUD_USD",9.334,2025-10-14 18:13:42,2025-10-13 18:02:57,-1299,-0.0153,0,3,NA,9.3187
"18639","EUR_JPY",-4.0253,2025-10-13 18:29:11,2025-10-13 18:02:59,-1130,0,0,3,NA,-4.0253
"18643","GBP_JPY",-4.0004,2025-10-13 18:30:50,2025-10-13 18:03:01,-791,0,0,3,NA,-4.0004
"18647","NZD_USD",7.9792,2025-10-14 18:13:51,2025-10-13 18:03:03,-1368,0.0213,0,3,NA,8.0005
"18651","USD_CAD",-4.0333,2025-10-14 01:23:19,2025-10-13 18:03:05,-1347,0,0,3,NA,-4.0333
"18655","USD_JPY",-3.9996,2025-10-13 18:36:09,2025-10-13 18:03:06,-1198,0,0,3,NA,-3.9996
"18689","AU200_AUD",2.5,2025-10-14 18:13:44,2025-10-13 19:02:47,-0.1,0.0267,0,3,NA,2.5267
"18693","AUD_USD",11.2327,2025-10-14 18:13:42,2025-10-13 19:02:49,-1299,-0.0153,0,3,NA,11.2174
"18697","EUR_JPY",11.6575,2025-10-14 18:13:47,2025-10-13 19:02:51,-1130,-0.1492,0,3,NA,11.5083
"18701","GBP_JPY",11.6156,2025-10-14 18:13:49,2025-10-13 19:02:52,-791,-0.2099,0,3,NA,11.4057
"18705","NZD_USD",8.9266,2025-10-14 18:13:51,2025-10-13 19:02:54,-1368,0.0213,0,3,NA,8.9479
"18709","USD_CAD",-4.0027,2025-10-14 01:24:12,2025-10-13 19:02:56,-1347,0,0,3,NA,-4.0027
"18713","USD_JPY",5.5863,2025-10-14 18:14:13,2025-10-13 19:02:58,-1198,-0.2481,0,3,NA,5.3382
"18719","AU200_AUD",1.2,2025-10-14 18:13:44,2025-10-13 20:02:55,-0.1,0.0267,0,3,NA,1.2267
"18723","AUD_USD",11.1528,2025-10-14 18:13:42,2025-10-13 20:02:56,-1299,-0.0153,0,3,NA,11.1375
"18727","EUR_JPY",9.8711,2025-10-14 18:13:47,2025-10-13 20:02:58,-1130,-0.1492,0,3,NA,9.7219
"18731","GBP_JPY",11.4954,2025-10-14 18:13:49,2025-10-13 20:03:00,-791,-0.2099,0,3,NA,11.2855
"18735","NZD_USD",8.4634,2025-10-14 18:13:51,2025-10-13 20:03:02,-1368,0.0213,0,3,NA,8.4847
"18739","USD_CAD",-4.0013,2025-10-14 01:19:39,2025-10-13 20:03:03,-1347,0,0,3,NA,-4.0013
"18743","USD_JPY",5.5013,2025-10-14 18:14:13,2025-10-13 20:03:05,-1198,-0.2481,0,3,NA,5.2532
"18747","AU200_AUD",1.3,2025-10-14 18:13:44,2025-10-13 21:02:49,-0.1,0.0267,0,3,NA,1.3267
"18751","AUD_USD",11.1528,2025-10-14 18:13:42,2025-10-13 21:02:51,-1299,-0.0153,0,3,NA,11.1375
"18755","EUR_JPY",8.474,2025-10-14 18:13:47,2025-10-13 21:02:52,-1130,-0.1492,0,3,NA,8.3248
"18759","GBP_JPY",-3.9982,2025-10-14 11:31:45,2025-10-13 21:02:54,-791,-0.2099,0,3,NA,-4.2081
"18763","NZD_USD",8.4213,2025-10-14 18:13:51,2025-10-13 21:02:56,-1368,0.0213,0,3,NA,8.4426
"18767","USD_CAD",-4.001,2025-10-14 01:15:44,2025-10-13 21:02:58,-1347,0,0,3,NA,-4.001
"18771","USD_JPY",-4.0126,2025-10-14 11:01:00,2025-10-13 21:03:00,-1198,-0.2481,0,3,NA,-4.2607
"18775","AU200_AUD",-2.8,2025-10-14 05:24:25,2025-10-13 22:02:44,-0.1,0,0,3,NA,-2.8
"18779","AUD_USD",10.873,2025-10-14 18:13:42,2025-10-13 22:02:46,-1299,-0.0153,0,3,NA,10.8577
"18783","EUR_JPY",6.6189,2025-10-14 18:13:47,2025-10-13 22:02:48,-1130,-0.1492,0,3,NA,6.4697
"18788","AU200_AUD",-2.8,2025-10-14 02:20:13,2025-10-13 23:03:06,-0.1,0,0,3,NA,-2.8
"18792","AUD_USD",8.3546,2025-10-14 18:13:42,2025-10-13 23:03:08,-1299,-0.0153,0,3,NA,8.3393
"18796","EUR_JPY",-4.0027,2025-10-14 04:12:51,2025-10-13 23:03:10,-1130,0,0,3,NA,-4.0027
"18800","GBP_JPY",-4.0197,2025-10-14 10:59:47,2025-10-13 23:03:11,-791,-0.2099,0,3,NA,-4.2296
"18804","NZD_USD",5.8739,2025-10-14 18:13:51,2025-10-13 23:03:13,-1368,0.0213,0,3,NA,5.8952
"18808","USD_CAD",-3.9951,2025-10-14 05:49:01,2025-10-13 23:03:15,-1347,0,0,3,NA,-3.9951
"18812","USD_JPY",-4.0023,2025-10-14 01:37:03,2025-10-13 23:03:17,-1198,0,0,3,NA,-4.0023
"18816","USD_JPY",-4.9453,2025-10-14 11:29:48,2025-10-13 23:22:32,-1017,-0.2106,0,3,NA,-5.1559
"18820","AU200_AUD",-2.8,2025-10-14 03:24:45,2025-10-14 00:03:26,-0.1,0,0,3,NA,-2.8
"18824","AUD_USD",8.3746,2025-10-14 18:13:42,2025-10-14 00:03:28,-1299,-0.0153,0,3,NA,8.3593
"18828","EUR_JPY",-4.0014,2025-10-14 12:24:05,2025-10-14 00:03:30,-1130,-0.1492,0,3,NA,-4.1506
"18832","GBP_JPY",-4.0044,2025-10-14 11:32:48,2025-10-14 00:03:32,-791,-0.2099,0,3,NA,-4.2143
"18836","NZD_USD",6.1476,2025-10-14 18:13:51,2025-10-14 00:03:34,-1368,0.0213,0,3,NA,6.1689
"18840","USD_CAD",-4.129,2025-10-14 10:05:28,2025-10-14 00:03:36,-1347,-0.1571,0,3,NA,-4.2861
"18844","USD_JPY",-3.9977,2025-10-14 11:21:52,2025-10-14 00:03:38,-1198,-0.2481,0,3,NA,-4.2458
"18852","USD_JPY",3.8041,2025-10-14 18:14:13,2025-10-14 00:21:49,-1017,-0.2106,0,3,NA,3.5935
"18856","AU200_AUD",-2.8,2025-10-14 05:32:45,2025-10-14 01:03:32,-0.1,0,0,3,NA,-2.8
"18860","AUD_USD",10.1534,2025-10-14 18:13:42,2025-10-14 01:03:34,-1299,-0.0153,0,3,NA,10.1381
"18864","EUR_JPY",-4.0004,2025-10-14 12:37:54,2025-10-14 01:03:36,-1130,-0.1492,0,3,NA,-4.1496
"18868","GBP_JPY",-4.0083,2025-10-14 11:19:06,2025-10-14 01:03:38,-791,-0.2099,0,3,NA,-4.2182
"18880","USD_JPY",5.433,2025-10-14 18:14:13,2025-10-14 01:22:54,-1017,-0.2106,0,3,NA,5.2224
"18890","AU200_AUD",-2.8,2025-10-14 05:24:15,2025-10-14 02:02:55,-0.1,0,0,3,NA,-2.8
"18894","AUD_USD",9.1941,2025-10-14 18:13:42,2025-10-14 02:02:57,-1299,-0.0153,0,3,NA,9.1788
"18898","EUR_JPY",6.0807,2025-10-14 18:13:47,2025-10-14 02:02:59,-1130,-0.1492,0,3,NA,5.9315
"18902","GBP_JPY",11.6397,2025-10-14 18:13:49,2025-10-14 02:03:01,-791,-0.2099,0,3,NA,11.4298
"18906","NZD_USD",6.9055,2025-10-14 18:13:51,2025-10-14 02:03:03,-1368,0.0213,0,3,NA,6.9268
"18910","USD_CAD",-4.0373,2025-10-14 17:05:16,2025-10-14 02:03:04,-1347,-0.1571,0,3,NA,-4.1944
"18914","USD_JPY",5.9992,2025-10-14 18:14:13,2025-10-14 02:03:06,-1198,-0.2481,0,3,NA,5.7511
"18923","AU200_AUD",2.1,2025-10-14 18:13:44,2025-10-14 03:02:50,-0.1,0.0267,0,3,NA,2.1267
"18933","USD_JPY",4.3608,2025-10-14 18:14:13,2025-10-14 04:23:06,-1017,-0.2106,0,3,NA,4.1502
"18937","AU200_AUD",2.2,2025-10-14 18:13:44,2025-10-14 05:02:46,-0.1,0.0267,0,3,NA,2.2267
"18950","AU200_AUD",1.8,2025-10-14 18:13:44,2025-10-14 06:02:51,-0.1,0.0267,0,3,NA,1.8267
"18954","AUD_USD",9.8736,2025-10-14 18:13:42,2025-10-14 06:02:53,-1299,-0.0153,0,3,NA,9.8583
"18958","EUR_JPY",5.7486,2025-10-14 18:13:47,2025-10-14 06:02:55,-1130,-0.1492,0,3,NA,5.5994
"18962","GBP_JPY",11.4874,2025-10-14 18:13:49,2025-10-14 06:02:57,-791,-0.2099,0,3,NA,11.2775
"18974","USD_JPY",4.8351,2025-10-14 18:14:13,2025-10-14 10:19:36,-1017,0,0,3,NA,4.8351
"18984","AU200_AUD",-0.09,2025-10-14 18:13:44,2025-10-14 11:02:49,-0.1,0,0,3,NA,-0.09
"18988","AUD_USD",9.1341,2025-10-14 18:13:42,2025-10-14 11:02:51,-1299,0,0,3,NA,9.1341
"18992","EUR_JPY",6.6189,2025-10-14 18:13:47,2025-10-14 11:02:53,-1130,0,0,3,NA,6.6189
"19012","USD_JPY",8.8704,2025-10-14 17:00:23,2025-10-14 11:19:37,-1017,0,0,3,NA,8.8704
"19024","AU200_AUD",-2.88,2025-10-14 16:16:18,2025-10-14 12:02:47,-0.1,0,0,3,NA,-2.88
"19028","AUD_USD",10.2534,2025-10-14 18:13:42,2025-10-14 12:02:49,-1299,0,0,3,NA,10.2534
"19032","EUR_JPY",6.699,2025-10-14 18:13:47,2025-10-14 12:02:51,-1130,0,0,3,NA,6.699
"19036","GBP_JPY",13.6678,2025-10-14 18:13:49,2025-10-14 12:02:53,-791,0,0,3,NA,13.6678
"19040","NZD_USD",6.1476,2025-10-14 18:13:51,2025-10-14 12:02:55,-1368,0,0,3,NA,6.1476
"19044","USD_CAD",-2.3843,2025-10-14 18:13:54,2025-10-14 12:02:56,-1347,0,0,3,NA,-2.3843
"19050","USD_JPY",6,2025-10-14 18:14:13,2025-10-14 12:19:42,-1017,0,0,3,NA,6
"19058","AU200_AUD",-2.88,2025-10-14 16:16:44,2025-10-14 13:02:58,-0.1,0,0,3,NA,-2.88
"19062","AUD_USD",8.6944,2025-10-14 18:13:42,2025-10-14 13:02:59,-1299,0,0,3,NA,8.6944
"19078","AU200_AUD",0.41,2025-10-14 18:13:44,2025-10-14 14:03:34,-0.1,0,0,3,NA,0.41
"19082","USD_JPY",4.8454,2025-10-14 18:14:13,2025-10-14 14:19:41,-1017,0,0,3,NA,4.8454
"19086","AU200_AUD",1.81,2025-10-14 18:13:44,2025-10-14 15:03:04,-0.1,0,0,3,NA,1.81
"19090","AUD_USD",5.7163,2025-10-14 18:13:42,2025-10-14 15:03:06,-1299,0,0,3,NA,5.7163
"19094","USD_JPY",-0.2916,2025-10-14 18:14:13,2025-10-14 15:19:52,-1017,0,0,3,NA,-0.2916
"19098","AU200_AUD",1.21,2025-10-14 18:13:44,2025-10-14 16:03:01,-0.1,0,0,3,NA,1.21
"19108","AUD_USD",0.1799,2025-10-14 18:13:42,2025-10-14 17:02:57,-1299,0,0,3,NA,0.1799
"19112","EUR_JPY",0.939,2025-10-14 18:13:47,2025-10-14 17:02:59,-1130,0,0,3,NA,0.939
"19116","GBP_JPY",4.7136,2025-10-14 18:13:49,2025-10-14 17:03:00,-791,0,0,3,NA,4.7136
"19120","NZD_USD",0.9474,2025-10-14 18:13:51,2025-10-14 17:03:02,-1368,0,0,3,NA,0.9474
"19126","AU200_AUD",-0.6,2025-10-14 18:13:44,2025-10-14 18:02:58,-0.1,0,0,3,NA,-0.6
"19130","AUD_USD",-0.646,2025-10-14 18:13:42,2025-10-14 18:02:59,-1299,0,0,3,NA,-0.646
"19134","EUR_JPY",-0.2198,2025-10-14 18:13:47,2025-10-14 18:03:01,-1130,0,0,3,NA,-0.2198
"19290","AUD_USD",-0.0075,2025-10-15 14:25:11,2025-10-14 18:14:08,-1,0,0,3,NA,-0.0075
"19316","USD_JPY",8.8681,2025-10-15 13:08:07,2025-10-14 19:19:47,-1017,-0.2107,0,3,NA,8.6574
"19320","USD_JPY",8.848,2025-10-15 13:05:33,2025-10-14 20:19:59,-1017,-0.2107,0,3,NA,8.6373
"19324","AU200_AUD",-2.8,2025-10-15 00:52:05,2025-10-14 21:03:01,-0.1,0,0,3,NA,-2.8
"19328","AUD_USD",-4.0365,2025-10-15 01:11:08,2025-10-14 21:03:03,-1299,0,0,3,NA,-4.0365
"19332","EUR_JPY",-4.0392,2025-10-15 01:25:31,2025-10-14 21:03:05,-1130,0,0,3,NA,-4.0392
"19336","GBP_JPY",-4.0441,2025-10-15 01:29:44,2025-10-14 21:03:07,-791,0,0,3,NA,-4.0441
"19340","NZD_USD",-4.0369,2025-10-15 01:14:31,2025-10-14 21:03:09,-1368,0,0,3,NA,-4.0369
"19344","USD_CAD",4.8974,2025-10-15 14:25:03,2025-10-14 21:03:10,-1347,-0.1567,0,3,NA,4.7407
"19348","USD_JPY",11.2427,2025-10-15 14:25:06,2025-10-14 21:03:12,-1198,-0.2482,0,3,NA,10.9945
"19352","USD_JPY",8.8471,2025-10-15 13:09:52,2025-10-14 21:19:38,-1017,-0.2107,0,3,NA,8.6364
"19356","AU200_AUD",-2.8,2025-10-15 00:33:00,2025-10-14 22:02:56,-0.1,0,0,3,NA,-2.8
"19360","AUD_USD",-4.0382,2025-10-15 01:08:34,2025-10-14 22:02:57,-1299,0,0,3,NA,-4.0382
"19364","EUR_JPY",-4.0726,2025-10-15 00:25:18,2025-10-14 22:02:59,-1130,0,0,3,NA,-4.0726
"19368","GBP_JPY",-4.0675,2025-10-15 01:27:39,2025-10-14 22:03:01,-791,0,0,3,NA,-4.0675
"19372","NZD_USD",-4.0377,2025-10-15 01:13:53,2025-10-14 22:03:03,-1368,0,0,3,NA,-4.0377
"19376","USD_CAD",5.1467,2025-10-15 14:25:03,2025-10-14 22:03:04,-1347,-0.1567,0,3,NA,4.99
"19380","USD_JPY",10.7702,2025-10-15 14:25:06,2025-10-14 22:03:06,-1198,-0.2482,0,3,NA,10.522
"19384","AUD_USD",-4.0336,2025-10-15 01:21:12,2025-10-14 23:02:56,-1299,0,0,3,NA,-4.0336
"19388","EUR_JPY",-4.0619,2025-10-15 01:25:50,2025-10-14 23:02:58,-1130,0,0,3,NA,-4.0619
"19392","GBP_JPY",-4.0735,2025-10-15 03:23:03,2025-10-14 23:02:59,-791,0,0,3,NA,-4.0735
"19396","NZD_USD",-4.0361,2025-10-15 01:17:05,2025-10-14 23:03:01,-1368,0,0,3,NA,-4.0361
"19400","USD_CAD",3.9737,2025-10-15 14:25:03,2025-10-14 23:03:03,-1347,-0.1567,0,3,NA,3.817
"19404","USD_JPY",12.2361,2025-10-15 14:25:06,2025-10-14 23:03:05,-1198,-0.2482,0,3,NA,11.9879
"19408","AU200_AUD",-2.8,2025-10-15 00:49:19,2025-10-15 00:03:26,-0.1,0,0,3,NA,-2.8
"19412","AUD_USD",-4.0361,2025-10-15 01:13:11,2025-10-15 00:03:28,-1299,0,0,3,NA,-4.0361
"19416","GBP_JPY",-4.0908,2025-10-15 01:36:57,2025-10-15 00:03:30,-791,0,0,3,NA,-4.0908
"19420","NZD_USD",-4.0297,2025-10-15 01:40:02,2025-10-15 00:03:31,-1368,0,0,3,NA,-4.0297
"19424","USD_CAD",5.2053,2025-10-15 14:25:03,2025-10-15 00:03:33,-1347,-0.1567,0,3,NA,5.0486
"19428","USD_JPY",12.224,2025-10-15 14:25:06,2025-10-15 00:03:35,-1198,-0.2482,0,3,NA,11.9758
"19440","AU200_AUD",-2.8,2025-10-15 02:06:49,2025-10-15 01:03:15,-0.1,0,0,3,NA,-2.8
"19444","AUD_USD",-4.0267,2025-10-15 01:41:18,2025-10-15 01:03:17,-1299,0,0,3,NA,-4.0267
"19448","GBP_JPY",2.1118,2025-10-15 14:24:58,2025-10-15 01:03:19,-791,-0.2093,0,3,NA,1.9025
"19452","NZD_USD",-4.0242,2025-10-15 02:50:54,2025-10-15 01:03:21,-1368,0,0,3,NA,-4.0242
"19456","USD_CAD",0.2493,2025-10-15 14:25:03,2025-10-15 01:03:23,-1347,-0.1567,0,3,NA,0.0926
"19460","USD_JPY",11.2548,2025-10-15 14:25:06,2025-10-15 01:03:24,-1198,-0.2482,0,3,NA,11.0066
"19492","AU200_AUD",-2.8,2025-10-15 02:49:21,2025-10-15 02:03:12,-0.1,0,0,3,NA,-2.8
"19496","AUD_USD",-4.0151,2025-10-15 12:15:52,2025-10-15 02:03:14,-1299,-0.0153,0,3,NA,-4.0304
"19500","GBP_JPY",-4.3847,2025-10-15 08:04:55,2025-10-15 02:03:15,-791,-0.2093,0,3,NA,-4.594
"19504","NZD_USD",-2.1957,2025-10-15 14:25:01,2025-10-15 02:03:17,-1368,0.0223,0,3,NA,-2.1734
"19508","USD_CAD",0.5865,2025-10-15 14:25:03,2025-10-15 02:03:19,-1347,-0.1567,0,3,NA,0.4298
"19512","USD_JPY",9.0741,2025-10-15 14:25:06,2025-10-15 02:03:21,-1198,-0.2482,0,3,NA,8.8259
"19522","AU200_AUD",-2.8,2025-10-15 03:47:14,2025-10-15 03:02:49,-0.1,0,0,3,NA,-2.8
"19526","AUD_USD",-4.0698,2025-10-15 13:16:08,2025-10-15 03:02:51,-1299,-0.0153,0,3,NA,-4.0851
"19530","GBP_JPY",3.5597,2025-10-15 14:24:58,2025-10-15 03:02:53,-791,-0.2093,0,3,NA,3.3504
"19534","NZD_USD",-0.8656,2025-10-15 14:25:01,2025-10-15 03:02:55,-1368,0.0223,0,3,NA,-0.8433
"19538","USD_CAD",0.5279,2025-10-15 14:25:03,2025-10-15 03:02:56,-1347,-0.1567,0,3,NA,0.3712
"19542","USD_JPY",8.2018,2025-10-15 14:25:06,2025-10-15 03:02:58,-1198,-0.2482,0,3,NA,7.9536
"19550","AU200_AUD",-0.99,2025-10-15 14:24:56,2025-10-15 04:02:54,-0.1,0.0269,-0.0129,3,NA,-0.976
"19554","AUD_USD",-4.0123,2025-10-15 13:09:14,2025-10-15 04:02:56,-1299,-0.0153,0,3,NA,-4.0276
"19558","GBP_JPY",2.8078,2025-10-15 14:24:58,2025-10-15 04:02:57,-791,-0.2093,0,3,NA,2.5985
"19562","NZD_USD",-1.1823,2025-10-15 14:25:01,2025-10-15 04:02:59,-1368,0.0223,0,3,NA,-1.16
"19566","USD_CAD",0.6892,2025-10-15 14:25:03,2025-10-15 04:03:01,-1347,-0.1567,0,3,NA,0.5325
"19570","USD_JPY",7.4022,2025-10-15 14:25:06,2025-10-15 04:03:03,-1198,-0.2482,0,3,NA,7.154
"19574","AU200_AUD",0.41,2025-10-15 14:24:56,2025-10-15 05:02:45,-0.1,0.0269,-0.0129,3,NA,0.424
"19578","AUD_USD",-4.0106,2025-10-15 13:16:06,2025-10-15 05:02:46,-1299,-0.0153,0,3,NA,-4.0259
"19582","GBP_JPY",3.6797,2025-10-15 14:24:58,2025-10-15 05:02:48,-791,-0.2093,0,3,NA,3.4704
"19586","USD_CAD",-0.4887,2025-10-15 14:25:03,2025-10-15 05:02:50,-1347,-0.1567,0,3,NA,-0.6454
"19590","USD_JPY",7.6688,2025-10-15 14:25:06,2025-10-15 05:02:52,-1198,-0.2482,0,3,NA,7.4206
"19595","AU200_AUD",0.51,2025-10-15 14:24:56,2025-10-15 06:02:49,-0.1,0.0269,-0.0129,3,NA,0.524
"19599","AUD_USD",-4.0092,2025-10-15 13:16:10,2025-10-15 06:02:51,-1299,-0.0153,0,3,NA,-4.0245
"19603","GBP_JPY",4.2077,2025-10-15 14:24:58,2025-10-15 06:02:53,-791,-0.2093,0,3,NA,3.9984
"19607","NZD_USD",-0.9712,2025-10-15 14:25:01,2025-10-15 06:02:55,-1368,0.0223,0,3,NA,-0.9489
"19611","USD_CAD",-0.5036,2025-10-15 14:25:03,2025-10-15 06:02:56,-1347,-0.1567,0,3,NA,-0.6603
"19615","USD_JPY",7.7536,2025-10-15 14:25:06,2025-10-15 06:02:58,-1198,-0.2482,0,3,NA,7.5054
"19619","AUD_USD",-4.0151,2025-10-15 12:15:52,2025-10-15 07:02:50,-1299,-0.0153,0,3,NA,-4.0304
"19623","GBP_JPY",3.3437,2025-10-15 14:24:58,2025-10-15 07:02:52,-791,-0.2093,0,3,NA,3.1344
"19627","NZD_USD",-2.1534,2025-10-15 14:25:01,2025-10-15 07:02:54,-1368,0.0223,0,3,NA,-2.1311
"19631","USD_CAD",0.6452,2025-10-15 14:25:03,2025-10-15 07:02:56,-1347,-0.1567,0,3,NA,0.4885
"19635","USD_JPY",7.4386,2025-10-15 14:25:06,2025-10-15 07:02:58,-1198,-0.2482,0,3,NA,7.1904
"19642","AUD_USD",-4.0103,2025-10-15 13:16:06,2025-10-15 09:02:57,-1299,0,0,3,NA,-4.0103
"19646","GBP_JPY",4.1277,2025-10-15 14:24:58,2025-10-15 09:02:59,-791,0,0,3,NA,4.1277
"19650","NZD_USD",-1.0134,2025-10-15 14:25:01,2025-10-15 09:03:01,-1368,0,0,3,NA,-1.0134
"19654","USD_CAD",0.0587,2025-10-15 14:25:03,2025-10-15 09:03:03,-1347,0,0,3,NA,0.0587
"19658","USD_JPY",9.0741,2025-10-15 14:25:06,2025-10-15 09:03:04,-1198,0,0,3,NA,9.0741
"19663","AU200_AUD",-0.99,2025-10-15 14:24:56,2025-10-15 10:02:49,-0.1,0,0,3,NA,-0.99
"19667","AUD_USD",-4.1299,2025-10-15 13:16:08,2025-10-15 10:02:50,-1299,0,0,3,NA,-4.1299
"19671","GBP_JPY",3.6797,2025-10-15 14:24:58,2025-10-15 10:02:52,-791,0,0,3,NA,3.6797
"19675","NZD_USD",-1.7312,2025-10-15 14:25:01,2025-10-15 10:02:54,-1368,0,0,3,NA,-1.7312
"19679","USD_CAD",0.5865,2025-10-15 14:25:03,2025-10-15 10:02:56,-1347,0,0,3,NA,0.5865
"19683","USD_JPY",8.7712,2025-10-15 14:25:06,2025-10-15 10:02:58,-1198,0,0,3,NA,8.7712
"19687","AU200_AUD",-0.29,2025-10-15 14:24:56,2025-10-15 11:03:03,-0.1,0,0,3,NA,-0.29
"19691","AUD_USD",-4.0293,2025-10-15 13:16:09,2025-10-15 11:03:05,-1299,0,0,3,NA,-4.0293
"19695","GBP_JPY",2.8158,2025-10-15 14:24:58,2025-10-15 11:03:07,-791,0,0,3,NA,2.8158
"19699","NZD_USD",-1.9001,2025-10-15 14:25:01,2025-10-15 11:03:09,-1368,0,0,3,NA,-1.9001
"19703","USD_CAD",0.8798,2025-10-15 14:25:03,2025-10-15 11:03:11,-1347,0,0,3,NA,0.8798
"19707","USD_JPY",6.8813,2025-10-15 14:25:06,2025-10-15 11:03:13,-1198,0,0,3,NA,6.8813
"19711","AU200_AUD",-1.69,2025-10-15 14:24:56,2025-10-15 12:02:57,-0.1,0,0,3,NA,-1.69
"19715","AUD_USD",-3.2877,2025-10-15 14:25:11,2025-10-15 12:02:58,-1299,0,0,3,NA,-3.2877
"19719","GBP_JPY",2.3598,2025-10-15 14:24:58,2025-10-15 12:03:00,-791,0,0,3,NA,2.3598
"19723","NZD_USD",-2.1323,2025-10-15 14:25:01,2025-10-15 12:03:02,-1368,0,0,3,NA,-2.1323
"19727","USD_CAD",0.8798,2025-10-15 14:25:03,2025-10-15 12:03:04,-1347,0,0,3,NA,0.8798
"19731","USD_JPY",5.8273,2025-10-15 14:25:06,2025-10-15 12:03:06,-1198,0,0,3,NA,5.8273
"19739","AU200_AUD",-1.59,2025-10-15 14:24:56,2025-10-15 13:02:58,-0.1,0,0,3,NA,-1.59
"19743","AUD_USD",-2.0248,2025-10-15 14:25:11,2025-10-15 13:02:59,-1299,0,0,3,NA,-2.0248
"19747","GBP_JPY",0.536,2025-10-15 14:24:58,2025-10-15 13:03:01,-791,0,0,3,NA,0.536
"19777","AU200_AUD",-0.39,2025-10-15 14:24:56,2025-10-15 14:03:16,-0.1,0,0,3,NA,-0.39
"19781","AUD_USD",-1.1427,2025-10-15 14:25:11,2025-10-15 14:03:18,-1299,0,0,3,NA,-1.1427
"19785","GBP_JPY",-1.0019,2025-10-15 14:24:58,2025-10-15 14:03:20,-791,0,0,3,NA,-1.0019
"19789","NZD_USD",-0.7811,2025-10-15 14:25:01,2025-10-15 14:03:22,-1368,0,0,3,NA,-0.7811
"19793","USD_CAD",-0.1185,2025-10-15 14:25:03,2025-10-15 14:03:23,-1347,0,0,3,NA,-0.1185
"19797","USD_JPY",-0.5996,2025-10-15 14:25:06,2025-10-15 14:03:25,-1198,0,0,3,NA,-0.5996
"19949","AU200_AUD",-2.89,2025-10-15 17:12:40,2025-10-15 15:03:02,-0.1,0,0,3,NA,-2.89
"19953","AUD_USD",8.3099,2025-10-17 15:41:08,2025-10-15 15:03:04,-1299,-0.0587,0,3,NA,8.2512
"19957","GBP_JPY",-4.033,2025-10-15 21:13:56,2025-10-15 15:03:05,-791,0,0,3,NA,-4.033
"19961","NZD_USD",-4.0387,2025-10-16 12:17:46,2025-10-15 15:03:07,-1368,0.0688,0,3,NA,-3.9699
"19965","USD_CAD",-1.1919,2025-10-17 15:41:04,2025-10-15 15:03:09,-1347,-0.6353,0,3,NA,-1.8272
"19969","USD_JPY",-4.0507,2025-10-15 20:48:18,2025-10-15 15:03:11,-1198,0,0,3,NA,-4.0507
"19973","AU200_AUD",-3.88,2025-10-16 09:50:55,2025-10-15 16:04:16,-0.1,0.027,0,3,NA,-3.853
"19977","AUD_USD",8.105,2025-10-17 16:41:07,2025-10-15 16:04:18,-1299,-0.0587,0,3,NA,8.0463
"19981","GBP_JPY",-4.0412,2025-10-15 23:11:22,2025-10-15 16:04:20,-791,0,0,3,NA,-4.0412
"19985","NZD_USD",-4.0176,2025-10-16 12:17:23,2025-10-15 16:04:22,-1368,0.0688,0,3,NA,-3.9488
"19989","USD_CAD",-0.4766,2025-10-17 16:41:04,2025-10-15 16:04:24,-1347,-0.6353,0,3,NA,-1.1119
"19993","USD_JPY",-4.0236,2025-10-15 23:11:22,2025-10-15 16:04:26,-1198,0,0,3,NA,-4.0236
"19997","AUD_USD",8.368,2025-10-17 17:41:04,2025-10-15 17:03:02,-1299,-0.0587,0,3,NA,8.3093
"20001","GBP_JPY",-4.0344,2025-10-15 22:07:50,2025-10-15 17:03:04,-791,0,0,3,NA,-4.0344
"20005","NZD_USD",-4.0404,2025-10-16 12:10:33,2025-10-15 17:03:06,-1368,0.0688,0,3,NA,-3.9716
"20009","USD_CAD",-2.278,2025-10-17 17:41:00,2025-10-15 17:03:08,-1347,-0.6353,0,3,NA,-2.9133
"20013","USD_JPY",-4.0481,2025-10-15 21:08:09,2025-10-15 17:03:10,-1198,0,0,3,NA,-4.0481
"20019","AU200_AUD",-3.49,2025-10-16 09:50:55,2025-10-15 18:03:13,-0.1,0.027,0,3,NA,-3.463
"20023","AUD_USD",13.0385,2025-10-17 18:31:04,2025-10-15 18:03:15,-1299,-0.0587,0,3,NA,12.9798
"20027","GBP_JPY",-4.0448,2025-10-15 20:38:49,2025-10-15 18:03:16,-791,0,0,3,NA,-4.0448
"20031","NZD_USD",-4.0435,2025-10-16 12:45:19,2025-10-15 18:03:18,-1368,0.0688,0,3,NA,-3.9747
"20035","USD_CAD",-4.0063,2025-10-16 04:15:11,2025-10-15 18:03:20,-1347,0,0,3,NA,-4.0063
